pin_nbr,pin,the_geom,low_address,high_address,street_direction,street_name,street_type,community,ward,status
20191050260000,20-19-105-026,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6774022251528,41.777566812098],[-87.6774040609813,41.77763850355],[-87.6769432929886,41.7776452024907],[-87.67694138883,41.7775730715547],[-87.6774022251528,41.777566812098]]]]}",6353,6353,S,HAMILTON,AVE,WEST ENGLEWOOD,16,sold
20191130060000,20-19-113-006,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6757055961704,41.7769967277796],[-87.6757037308443,41.7769281097365],[-87.6761622158149,41.7769218966732],[-87.6761640810695,41.7769905695951],[-87.6757055961704,41.7769967277796]]]]}",6417,,S,HOYNE,,WEST ENGLEWOOD,16,sold
20192020320000,20-19-202-032,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6708448853593,41.7782278832086],[-87.6703929141632,41.7782343321647],[-87.6703925433574,41.7782204987848],[-87.6703906836777,41.7781518807108],[-87.6708425809739,41.7781454313364],[-87.6708445150213,41.7782139949468],[-87.6708448853593,41.7782278832086]]]]}",6336,6336,S,HONORE,,WEST ENGLEWOOD,15,sold
20192100210000,20-19-210-021-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.670370147538,41.7774119554563],[-87.6703698206668,41.7774009763937],[-87.6708215626617,41.7773948555124],[-87.67082188961,41.7774058345743],[-87.6708238230585,41.7774744530761],[-87.6703720799397,41.7774806288448],[-87.670370147538,41.7774119554563]]]]}",6400,6400,S,HONORE,ST,WEST ENGLEWOOD,15,sold
20192100210000,20-19-210-021,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.670370147538,41.7774119554563],[-87.6703698206668,41.7774009763937],[-87.6708215626617,41.7773948555124],[-87.67082188961,41.7774058345743],[-87.6708238230585,41.7774744530761],[-87.6703720799397,41.7774806288448],[-87.670370147538,41.7774119554563]]]]}",6400,6400,S,HONORE,ST,WEST ENGLEWOOD,15,sold
20192110020000,20-19-211-002-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6696763754272,41.7773526797386],[-87.6696756729329,41.7773283612351],[-87.6701255808818,41.7773222873811],[-87.6701262835461,41.7773466058831],[-87.6701278848983,41.77740468439],[-87.6696779775051,41.7774106484835],[-87.6696763754272,41.7773526797386]]]]}",6403,6403,S,HONORE,ST,WEST ENGLEWOOD,15,sold
20192110020000,20-19-211-002,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6696763754272,41.7773526797386],[-87.6696756729329,41.7773283612351],[-87.6701255808818,41.7773222873811],[-87.6701262835461,41.7773466058831],[-87.6701278848983,41.77740468439],[-87.6696779775051,41.7774106484835],[-87.6696763754272,41.7773526797386]]]]}",6403,6403,S,HONORE,ST,WEST ENGLEWOOD,15,sold
20192280110000,20-19-228-011,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6688052365075,41.7730241719536],[-87.6683517740393,41.7730294517084],[-87.6683504347286,41.7729745580357],[-87.6683500621099,41.7729609441706],[-87.6688033791648,41.7729554989228],[-87.6688037513129,41.7729691676699],[-87.6688052365075,41.7730241719536]]]]}",6631,6631,S,WOOD,ST,WEST ENGLEWOOD,15,sold
20193390250000,20-19-339-025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6757644389607,41.764875392878],[-87.6757730521352,41.7652165038113],[-87.6756814040526,41.7652174611596],[-87.67567286523,41.7648762957598],[-87.6757644389607,41.764875392878]]]]}",2054,2054,W,71ST,ST,WEST ENGLEWOOD,17,sold
20194130320000,20-19-413-032,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.666945791692,41.7692899395664],[-87.6669475168483,41.7693570202081],[-87.6664896110297,41.7693619924513],[-87.6664878874872,41.769294802041],[-87.666945791692,41.7692899395664]]]]}",6832,,S,PAULINA,,WEST ENGLEWOOD,17,sold
20194150020000,20-19-415-002,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6646025032461,41.7701356731285],[-87.6650591711631,41.7701304267864],[-87.6650611676749,41.7701994300302],[-87.6646044992685,41.7702046763766],[-87.6646025032461,41.7701356731285]]]]}",6803,6803,S,MARSHFIELD,AVE,WEST ENGLEWOOD,17,sold
20194290050000,20-19-429-005,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6669230417918,41.76626015705],[-87.6673812176329,41.7662552943806],[-87.667383073358,41.7663239675017],[-87.6669250442113,41.7663287761427],[-87.6669230417918,41.76626015705]]]]}",7011,7011,S,HERMITAGE,AVE,WEST ENGLEWOOD,17,sold
20194300250000,20-19-430-025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.665189500862,41.7661409753313],[-87.6656467223322,41.7661361689143],[-87.6656485034672,41.7662047867426],[-87.6651913548171,41.7662095935894],[-87.665189500862,41.7661409753313]]]]}",7014,,S,MARSHFIELD,AVE,WEST ENGLEWOOD,17,sold
20201010110000,20-20-101-011,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6624037604686,41.7788161764659],[-87.6628566887502,41.7788098194231],[-87.6628586142998,41.7788783830979],[-87.6624057588575,41.7788847405728],[-87.6624037604686,41.7788161764659]]]]}",6321,,S,JUSTINE,ST,WEST ENGLEWOOD,16,sold
20201080410000,20-20-108-041,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6630273936997,41.7762817843969],[-87.6634819154151,41.776275598814],[-87.6634838410193,41.7763442173953],[-87.6630293188193,41.7763504029822],[-87.6630273936997,41.7762817843969]]]]}",6446,6446,S,JUSTINE,ST,WEST ENGLEWOOD,16,sold
20201090380000,20-20-109-038,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6618292102142,41.7766410956106],[-87.6622832940331,41.776634967101],[-87.6622852195092,41.7767034759237],[-87.6618311346345,41.7767096593198],[-87.6618292102142,41.7766410956106]]]]}",6432,6434,S,LAFLIN,,WEST ENGLEWOOD,16,sold
20201090390000,20-20-109-039,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6618272863695,41.776572477018],[-87.6622812963853,41.7765663480841],[-87.6622832940331,41.776634967101],[-87.6618292102142,41.7766410956106],[-87.6618272863695,41.776572477018]]]]}",6432,6434,S,LAFLIN,,WEST ENGLEWOOD,16,sold
20201110260000,20-20-111-026,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6594286254799,41.7774295802719],[-87.6595032080309,41.7774284809397],[-87.6597515207518,41.7774250522539],[-87.6598824978767,41.7774231855925],[-87.6598843463412,41.7774918037627],[-87.6598846708497,41.7775028377242],[-87.6597536935626,41.7775047043869],[-87.6595055266002,41.7775081888176],[-87.6594308712112,41.777509232838],[-87.6594305467806,41.7774981988758],[-87.6594286254799,41.7774295802719]]]]}",6406,6406,S,LOOMIS,,WEST ENGLEWOOD,16,sold
20201110460000,20-20-111-046,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6594655136944,41.7760561678858],[-87.6597136750588,41.7760526834993],[-87.659845235939,41.7760508202986],[-87.6598470843436,41.7761194384851],[-87.6597155966417,41.7761213021168],[-87.6594673616942,41.7761247860753],[-87.6593921213614,41.7761258266422],[-87.6593902001234,41.7760572080219],[-87.6594655136944,41.7760561678858]]]]}",6456,6456,S,LOOMIS,BLVD,WEST ENGLEWOOD,16,sold
20201130450000,20-20-113-045,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6624205444561,41.7747506031285],[-87.6624225370662,41.7747423269946],[-87.6627044231142,41.774738648878],[-87.6627424087567,41.7747381570909],[-87.6627443335478,41.7748067756967],[-87.6627062745479,41.7748072670563],[-87.6623774561123,41.774811549266],[-87.6623030243968,41.7748125415787],[-87.6622903382526,41.7748126870236],[-87.6622886214006,41.77475230251],[-87.66230138085,41.7747521574933],[-87.6623757391786,41.774751164753],[-87.6624205444561,41.7747506031285]]]]}",6537,6537,S,JUSTINE,ST,WEST ENGLEWOOD,16,sold
20202080250000,20-20-208-025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.653456902166,41.7775779885177],[-87.6536616547798,41.7775751384918],[-87.6538163193226,41.7775729797967],[-87.653818088001,41.777641597581],[-87.6536635699337,41.7776437571448],[-87.6534587437815,41.7776466067385],[-87.6533590074667,41.7776479923558],[-87.6533571665373,41.7775793192517],[-87.653456902166,41.7775779885177]]]]}",6402,,S,MAY,ST,ENGLEWOOD,16,sold
20202080310000,20-20-208-031,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6534437170827,41.777097714096],[-87.6536484687482,41.7770948091996],[-87.6538036459531,41.7770925986667],[-87.6538054140323,41.7771612713392],[-87.6536503105609,41.7771634274245],[-87.6534455592568,41.7771662774401],[-87.6533463369237,41.7771676660893],[-87.653344495435,41.777099047862],[-87.6534437170827,41.777097714096]]]]}",6420,6420,S,MAY,,ENGLEWOOD,16,sold
20202090010000,20-20-209-001,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6526576848888,41.7775204558369],[-87.6527915217872,41.7775186142051],[-87.6530459205827,41.7775152360676],[-87.6531133895048,41.7775142634184],[-87.6531152307531,41.7775828816428],[-87.6531169986841,41.7776514994322],[-87.6531188405182,41.7777200627724],[-87.6530515925012,41.7777209269608],[-87.6527971917322,41.7777244148695],[-87.6526631344451,41.7777262552014],[-87.6526612936768,41.7776576369751],[-87.6526594529115,41.777589018748],[-87.6526576848888,41.7775204558369]]]]}",6403,6405,S,MAY,ST,ENGLEWOOD,16,sold
20202100270000,20-20-210-027,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6509870146611,41.777268498542],[-87.6512849009847,41.7772644495257],[-87.6513784761256,41.7772631937933],[-87.6513803155204,41.7773318120346],[-87.6512868135995,41.777333068203],[-87.6509889275402,41.7773370623394],[-87.6509234390046,41.7773379906187],[-87.6509216734165,41.7772693728093],[-87.6509870146611,41.777268498542]]]]}",6416,6416,S,CARPENTER,ST,ENGLEWOOD,16,sold
20202140010000,20-20-214-001,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.646583060802,41.7776760200844],[-87.6466528767684,41.7776750103745],[-87.6470390618171,41.7776696888803],[-87.6470407493653,41.777738361158],[-87.6470423411832,41.7778022577942],[-87.6466564480346,41.7778076359285],[-87.6465863392289,41.777808589004],[-87.6465847490347,41.7777445826003],[-87.646583060802,41.7776760200844]]]]}",6401,6401,S,PEORIA,ST,ENGLEWOOD,16,sold
20202170410000,20-20-217-041,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.652430342484,41.7746054921662],[-87.6525221541483,41.7746042250439],[-87.6525239947242,41.774672843307],[-87.6524322562788,41.7746741108645],[-87.6521467748355,41.7746780168853],[-87.652068162406,41.7746791424354],[-87.6520663956327,41.7746105246034],[-87.6521448607643,41.7746094530669],[-87.652430342484,41.7746054921662]]]]}",6546,6546,S,ABERDEEN,ST,ENGLEWOOD,16,sold
20202240060000,20-20-224-006,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6537656712622,41.7734384563276],[-87.6537638328563,41.7733695087653],[-87.6539112273377,41.7733674715793],[-87.6541904699598,41.7733636340552],[-87.6542225890145,41.7733631652898],[-87.6542243557542,41.7734320026502],[-87.65422619697,41.7735007306782],[-87.6542280405046,41.7735692391755],[-87.6542298823053,41.7736379123194],[-87.6541979830604,41.773638382386],[-87.6539187398258,41.7736421650368],[-87.6537711241893,41.7736442558091],[-87.6537692817193,41.7735756924265],[-87.6537675137264,41.7735070197118],[-87.6537656712622,41.7734384563276]]]]}",6617,6617,S,RACINE,AVE,ENGLEWOOD,16,sold
20203050210000,20-20-305-021,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6574765938653,41.7709680325477],[-87.6577433611046,41.7709642776365],[-87.6577992380015,41.7709633987143],[-87.6578011568872,41.7710320722907],[-87.6577452810825,41.7710328414482],[-87.6574784396703,41.7710366508131],[-87.6573416093379,41.771038590087],[-87.6573396903662,41.7709699713891],[-87.6574765938653,41.7709680325477]]]]}",6743,6743,S,ADA,ST,WEST ENGLEWOOD,17,sold
20203050220000,20-20-305-022,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6574746747507,41.7708994138503],[-87.6577415155942,41.7708956044899],[-87.6577973179673,41.7708948349022],[-87.6577992380015,41.7709633987143],[-87.6577433611046,41.7709642776365],[-87.6574765938653,41.7709680325477],[-87.6573396903662,41.7709699713891],[-87.6573377713976,41.7709013526905],[-87.6574746747507,41.7708994138503]]]]}",6745,6745,S,ADA,ST,WEST ENGLEWOOD,17,sold
20203190040000,20-20-319-004,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6597832546335,41.7682178522589],[-87.6597820438609,41.7681723995898],[-87.6598737008118,41.7681710158974],[-87.6598749855327,41.7682164141131],[-87.6598793694373,41.7683790668931],[-87.6598830168954,41.7685139979457],[-87.6597913594563,41.7685153816419],[-87.6597877110421,41.768380560353],[-87.6597832546335,41.7682178522589]]]]}",1417,,W,69TH,ST,WEST ENGLEWOOD,6,sold
20203190050000,20-20-319-005,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6596916709245,41.7682192363085],[-87.659690386907,41.7681737832091],[-87.6597820438609,41.7681723995898],[-87.6597832546335,41.7682178522589],[-87.6597877110421,41.768380560353],[-87.6597913594563,41.7685153816419],[-87.6596997020142,41.7685167652649],[-87.6596960537919,41.7683819439746],[-87.6596916709245,41.7682192363085]]]]}",1415,,W,69TH,ST,WEST ENGLEWOOD,6,sold
20203310120000,20-20-331-012,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6548234641393,41.7658822499334],[-87.6552308469303,41.7658760929052],[-87.6552326902674,41.7659447112484],[-87.6548253803492,41.7659508687128],[-87.6547772800461,41.765951627468],[-87.6547753644658,41.7658829538056],[-87.6548234641393,41.7658822499334]]]]}",7031,7031,S,ELIZABETH,ST,WEST ENGLEWOOD,6,sold
20204010230000,20-20-401-023,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6526206253995,41.7706931450741],[-87.652887393373,41.7706892367846],[-87.652933736574,41.7706885781926],[-87.6529354628063,41.770754177093],[-87.6528891928705,41.7707548361196],[-87.6526224240448,41.7707587992936],[-87.6524802412734,41.7707608108361],[-87.6524785882368,41.7706952672493],[-87.6526206253995,41.7706931450741]]]]}",6757,6757,S,MAY,ST,ENGLEWOOD,16,sold
20204010240000,20-20-401-024,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6524785882368,41.7706952672493],[-87.6524768566672,41.7706302171697],[-87.6529320039645,41.7706235829988],[-87.652933736574,41.7706885781926],[-87.652887393373,41.7706892367846],[-87.6526206253995,41.7706931450741],[-87.6524785882368,41.7706952672493]]]]}",1114,1114,W,68TH,ST,ENGLEWOOD,16,sold
20204050110000,20-20-405-011-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6476969766062,41.7715728322979],[-87.6480568026527,41.7715676244382],[-87.6480966204686,41.7715670386477],[-87.6480985325169,41.771635383007],[-87.648058715827,41.771635859033],[-87.6476988876457,41.771641231543],[-87.6476405186066,41.771641980905],[-87.6476386797733,41.7715736918618],[-87.6476969766062,41.7715728322979]]]]}",6725,6725,S,SANGAMON,ST,ENGLEWOOD,6,sold
20204050110000,20-20-405-011,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6476969766062,41.7715728322979],[-87.6480568026527,41.7715676244382],[-87.6480966204686,41.7715670386477],[-87.6480985325169,41.771635383007],[-87.648058715827,41.771635859033],[-87.6476988876457,41.771641231543],[-87.6476405186066,41.771641980905],[-87.6476386797733,41.7715736918618],[-87.6476969766062,41.7715728322979]]]]}",6725,6725,S,SANGAMON,ST,ENGLEWOOD,6,sold
20204050120000,20-20-405-012-0000,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6476951377139,41.7715045432543],[-87.6480549645471,41.7714992256326],[-87.6480947084235,41.7714986942876],[-87.6480966204686,41.7715670386477],[-87.6480568026527,41.7715676244382],[-87.6476969766062,41.7715728322979],[-87.6476386797733,41.7715736918618],[-87.6476369142559,41.7715054032554],[-87.6476951377139,41.7715045432543]]]]}",6727,6727,S,SANGAMON,ST,ENGLEWOOD,6,sold
20204050120000,20-20-405-012,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6476951377139,41.7715045432543],[-87.6480549645471,41.7714992256326],[-87.6480947084235,41.7714986942876],[-87.6480966204686,41.7715670386477],[-87.6480568026527,41.7715676244382],[-87.6476969766062,41.7715728322979],[-87.6476386797733,41.7715736918618],[-87.6476369142559,41.7715054032554],[-87.6476951377139,41.7715045432543]]]]}",6727,6727,S,SANGAMON,ST,ENGLEWOOD,6,sold
20204060190000,20-20-406-019,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6464965263788,41.7709077993215],[-87.6468627286887,41.7709024686576],[-87.6468705015585,41.7709023504439],[-87.646872191772,41.7709707483898],[-87.6468645655189,41.7709708674797],[-87.6464985088595,41.7709762539055],[-87.6464119813998,41.770977492931],[-87.6464102910897,41.7709091498645],[-87.6464965263788,41.7709077993215]]]]}",6751,6751,S,PEORIA,ST,ENGLEWOOD,6,sold
20204130250000,20-20-413-025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6472115215274,41.7703360987964],[-87.6474906807918,41.7703320026096],[-87.6475549153382,41.7703311236761],[-87.647556599842,41.7704001253308],[-87.6474925839931,41.7704011153425],[-87.6472134250138,41.7704051566493],[-87.6471002069699,41.7704067856515],[-87.6470985235402,41.7703377291114],[-87.6472115215274,41.7703360987964]]]]}",6806,6806,S,PEORIA,ST,ENGLEWOOD,6,sold
20204130390000,20-20-413-039,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6471831883641,41.7693003419831],[-87.6474623437224,41.7692961909482],[-87.6475290709642,41.7692952171367],[-87.647530754259,41.7693643285687],[-87.6474642468775,41.7693653036935],[-87.6471850190786,41.769369344528],[-87.6470744426248,41.7693709343985],[-87.6470726859243,41.7693018774081],[-87.6471831883641,41.7693003419831]]]]}",6842,6842,S,PEORIA,ST,ENGLEWOOD,6,sold
20204130440000,20-20-413-044,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6470624279064,41.7688885799666],[-87.6475187384603,41.7688817546285],[-87.6475204305074,41.7689500428288],[-87.6475221882682,41.7690190449376],[-87.6474548021048,41.7690199599259],[-87.6471755746339,41.7690241105138],[-87.6470658063557,41.7690255954318],[-87.6470641229792,41.7689565388753],[-87.6470624279064,41.7688885799666]]]]}",6854,6858,S,PEORIA,ST,ENGLEWOOD,6,sold
20204150090000,20-20-415-009,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6455663436695,41.7700163759173],[-87.6456340986171,41.7700153544743],[-87.6456357798858,41.7700844659102],[-87.6455682453861,41.7700854337879],[-87.6452766218391,41.7700896702008],[-87.6451776285076,41.7700912178417],[-87.6451759477307,41.7700221064028],[-87.6452747192623,41.7700207220927],[-87.6455663436695,41.7700163759173]]]]}",6819,6819,S,GREEN,ST,ENGLEWOOD,6,sold
20204300250000,20-20-430-025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6461890352941,41.7658101307954],[-87.6462314885946,41.765809561408],[-87.6462331733834,41.7658783984773],[-87.6461909382007,41.7658791338276],[-87.6458808551733,41.7658837553748],[-87.645772484477,41.7658853023145],[-87.645770726874,41.7658164648036],[-87.6458789514272,41.7658148621049],[-87.6461890352941,41.7658101307954]]]]}",7038,7038,S,GREEN,ST,ENGLEWOOD,6,sold
20204300260000,20-20-430-026,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6461872033547,41.7657413477306],[-87.6462298049796,41.765740614573],[-87.6462314885946,41.765809561408],[-87.6461890352941,41.7658101307954],[-87.6458789514272,41.7658148621049],[-87.645770726874,41.7658164648036],[-87.6457690431664,41.765747572848],[-87.6458770476843,41.7657459688341],[-87.6461872033547,41.7657413477306]]]]}",7038,7040,S,GREEN,,ENGLEWOOD,6,sold
20211050340000,20-21-105-034,"{""type"":""MultiPolygon"",""coordinates"":[[[[-87.6376150750729,41.7786053412208],[-87.6376131125936,41.7785358987639],[-87.6380713794158,41.778530879266],[-87.6380733423895,41.7786003217188],[-87.6380753053665,41.7786697641709],[-87.6376170375553,41.7786747836768],[-87.6376150750729,41.7786053412208]]]]}",6340,6340,S,NORMAL,AVE,ENGLEWOOD,20,sold
