pin14,pin,geom,full_address,community,ward
20232100110000,20-23-210-011,01060000200F9101000100000001030000000100000005000000703D0AD70917324100D7A3F0E96A3C418014AEC70917324100D7A3F0EB6A3C41D0CCCC4CAE173241608FC2F5EF6A3C41703D0A57AE173241608FC2F5ED6A3C41703D0AD70917324100D7A3F0E96A3C41,6428 S KIMBARK AVE,WOODLAWN,20
20232100150000,20-23-210-015,01060000200F910100010000000103000000010000000700000090C2F528B3173241400AD723346A3C41F0285C8F0E173241C0CCCC4C306A3C41A09999190C17324120AE47E1906A3C418014AEC733173241803D0AD7916A3C4110D7A3F034173241C0F528DC636A3C41703D0AD7B1173241C01E85EB666A3C4190C2F528B3173241400AD723346A3C41,6454 S Kimbark Ave,WOODLAWN,20
20232110150000,20-23-211-015,01060000200F9101000100000001030000000100000005000000703D0AD75E16324160B81E05D4683C41D0CCCC4C5E16324160B81E85E8683C4110D7A3F002173241C0F5285CEC683C41608FC27503173241C0F528DCD7683C41703D0AD75E16324160B81E05D4683C41,6525 S WOODLAWN AVE,WOODLAWN,20
20232110150000,20-23-211-015-0000,01060000200F9101000100000001030000000100000005000000703D0AD75E16324160B81E05D4683C41D0CCCC4C5E16324160B81E85E8683C4110D7A3F002173241C0F5285CEC683C41608FC27503173241C0F528DCD7683C41703D0AD75E16324160B81E05D4683C41,6525 S WOODLAWN AVE,WOODLAWN,20
20232110300000,20-23-211-030-0000,01060000200F9101000100000001030000000100000008000000A0999999441732410000008094693C418014AEC74417324160B81E858D693C41D0CCCCCC12173241C0F5285C8C693C41C01E85EB11173241803D0A57AE693C41F051B89E101732412085EB51E0693C41A099999942173241A047E17AE1693C41606666E64317324100000080AF693C41A0999999441732410000008094693C41,1219 E 65th St,WOODLAWN,20
20232110400000,20-23-211-040,01060000200F9101000100000001030000000100000005000000303333B319173241608FC27582683C41606666661817324100D7A370B4683C4150B81E05BD1732418014AE47B8683C412085EB51BE173241C0CCCC4C86683C41303333B319173241608FC27582683C41,6532 S KIMBARK AVE,WOODLAWN,20
20232130040000,20-23-213-004,01060000200F9101000100000001030000000100000005000000A0999919A6193241A0703D8AF46B3C412085EBD1A419324160B81E85266C3C41305C8FC2491A3241A0703D8A2A6C3C4150B81E054B1A324100295C8FF86B3C41A0999919A6193241A0703D8AF46B3C41,6411 S KENWOOD AVE,WOODLAWN,20
20232130360000,20-23-213-036,01060000200F910100010000000103000000010000000500000040E17A14641A3241E051B81E316B3C412085EBD1621A3241A0999919636B3C4100000000F91A3241205C8FC2666B3C418014AEC7F01A3241A0703D8A346B3C4140E17A14641A3241E051B81E316B3C41,6430 S DORCHESTER AVE,WOODLAWN,20
20232130390000,20-23-213-039,01060000200F9101000100000001030000000100000007000000D0A3703DE21A3241E051B89EDB6A3C4110D7A370E11A3241E07A14AED66A3C41F0285C8F5C1A3241E07A14AEEA6A3C41D0CCCCCC5C1A3241403333B3EF6A3C4140E17A945D1A3241205C8FC2FE6A3C4190C2F5A8E41A3241C01E856BEA6A3C41D0A3703DE21A3241E051B89EDB6A3C41,6442 S DORCHESTER AVE,WOODLAWN,20
20232130440000,20-23-213-044,01060000200F9101000100000001030000000100000009000000F0285C8F521A3241E0A370BD256A3C41A0999919541A324100295C0F446A3C41400AD7A3541A3241A047E17A4E6A3C41A0999919901A3241C0F528DC456A3C41C01E856BC81A3241E07A14AE3D6A3C41608FC275C31A324120AE47611F6A3C41C0F528DCC11A3241A0999999156A3C41305C8F428A1A324180C2F5A81D6A3C41F0285C8F521A3241E0A370BD256A3C41,6460 S DORCHESTER AVE,WOODLAWN,20
20232130500000,20-23-213-050,01060000200F9101000100000001030000000100000009000000A09999199D1A3241C0F528DC34693C41D0A3703D461A324180EB51B832693C41305C8F42481A3241C01E856B5A693C4150B81E85491A32410000008073693C41D0CCCCCC4A1A324100295C8F8C693C4130333333A91A324120AE47E17E693C41E07A142EA51A324180EB513866693C41400AD723A11A3241A0703D8A4D693C41A09999199D1A3241C0F528DC34693C41,6512 S DORCHESTER AVE,WOODLAWN,20
20232190140000,20-23-219-014,01060000200F91010001000000010300000001000000050000008014AEC7521E3241400AD72308693C4150B81E854F1E32418014AEC784693C41606666E6631E32414033333385693C4190C2F528671E324160B81E8508693C418014AEC7521E3241400AD72308693C41,1415 E 65TH PL,WOODLAWN,5
20232190160000,20-23-219-016,01060000200F910100010000000103000000010000000500000090C2F5287B1E3241C01E85EB08693C41606666E6771E3241400AD7A385693C418014AE47A01E32410000008086693C41A0703D8AA31E3241403333B309693C4190C2F5287B1E3241C01E85EB08693C41,1514 E 65TH PL,WOODLAWN,5
20232210210000,20-23-221-021,01060000200F91010001000000010300000001000000050000002085EBD12E1F3241E07A14AEC5673C4140E17A94061F32412085EBD1C4673C412085EB51031F3241E051B89E42683C41F0285C8F2B1F324100D7A37043683C412085EBD12E1F3241E07A14AEC5673C41,1520 E MARQUETTE RD,WOODLAWN,5
20232240120000,20-23-224-012,01060000200F910100010000000103000000010000000500000000000000521A324100D7A37070653C41703D0A57D019324160B81E856D653C41B047E17ACF193241205C8FC28F653C4150B81E85571A32412085EBD192653C4100000000521A324100D7A37070653C41,6643 S KENWOOD AVE,WOODLAWN,5
20234230230000,20-23-423-023,01060000200F910100010000000103000000010000000500000090C2F5A8451E324100D7A3F06F5C3C41B047E1FA441E324100D7A3F0885C3C41303333B3E51E3241E07A142E8C5C3C4110AE4761E61E3241E07A142E735C3C4190C2F5A8451E324100D7A3F06F5C3C41,7016 HARPER AVE,SOUTH SHORE,5
20234230240000,20-23-423-024,01060000200F9101000100000001030000000100000005000000C0F5285C461E324100D7A3F0565C3C4190C2F5A8451E324100D7A3F06F5C3C4110AE4761E61E3241E07A142E735C3C41A0703D0AE71E3241E07A142E5A5C3C41C0F5285C461E324100D7A3F0565C3C41,7018 HARPER AVE,SOUTH SHORE,5
20261220180000,20-26-122-018,01060000200F9101000100000001030000000100000005000000A0703D8AA8153241E0A3703D41533C41C0F528DCA71532412085EB515A533C41703D0AD724163241A09999195D533C4150B81E8525163241A0703D0A44533C41A0703D8AA8153241E0A3703D41533C41,7347 S UNIVERSITY AVE,GREATER GRAND CROSSING,5
20272090020000,20-27-209-002,01060000200F9101000100000001030000000100000007000000A0999999EC03324180EB513814573C41C0F528DCED03324180EB5138E2563C41A0703D0A7203324180EB5138DE563C418014AEC77003324180EB513810573C418014AE4770033241606666E623573C41A0999919EC033241606666E627573C41A0999999EC03324180EB513814573C41,7205 S VERNON AVE,GREATER GRAND CROSSING,6
20281060240000,20-28-106-024,01060000200F9101000100000001030000000100000005000000B047E17A63EB31418014AEC7EA573C41F051B89E62EB3141A09999190C583C41E07A14AEDFEB3141C0CCCCCC0F583C4100000080E0EB314100000080EE573C41B047E17A63EB31418014AEC7EA573C41,7128 S EGGLESTON AVE,ENGLEWOOD,6
20281090290000,20-28-109-029,01060000200F9101000100000001030000000100000005000000B047E1FA46E5314100D7A3F070553C41703D0A5746E53141C01E85EB89553C41C0F528DCE0E53141C01E856B8E553C4100000080E1E53141C0F5285C75553C41B047E1FA46E5314100D7A3F070553C41,7216 S UNION AVE,ENGLEWOOD,6
20282020140000,20-28-202-014,01060000200F910100010000000103000000010000000500000040E17A1412F031414033333314573C41D0CCCCCC10F03141E07A142E46573C41C01E85EB8CF0314180EB51B849573C41303333338EF03141E0A370BD17573C4140E17A1412F031414033333314573C41,7153 S PRINCETON AVE,GREATER GRAND CROSSING,6
20282090130000,20-28-209-013,01060000200F910100010000000103000000010000000500000000000080D3EE3141C0CCCCCC70543C41D0A3703DD2EE31412085EBD1A2543C41A099991951EF314100D7A370A6543C4110AE476152EF314100D7A37074543C4100000080D3EE3141C0CCCCCC70543C41,7249 S HARVARD AVE,GREATER GRAND CROSSING,6
20282100180000,20-28-210-018,01060000200F9101000100000001030000000100000007000000400AD7A31EF13141205C8FC275563C41C01E85EB1FF131412085EBD143563C41305C8FC2A3F03141205C8F4240563C41B047E17AA2F03141205C8F4272563C41608FC275A2F031418014AE4773563C41F051B89E1EF131418014AEC776563C41400AD7A31EF13141205C8FC275563C41,7206 S YALE AVE,GREATER GRAND CROSSING,6
20282160150000,20-28-216-015-0000,01060000200F9101000100000001030000000100000005000000E07A14AE95EE3141E0A370BDCB533C4150B81E851CEE314140333333C8533C4180EB51381BEE3141E0A370BDFA533C416066666694EE31418014AE47FE533C41E07A14AE95EE3141E0A370BDCB533C41,6300 S HARVARD AVE,GREATER GRAND CROSSING,6
20282170010000,20-28-217-001,01060000200F9101000100000001030000000100000005000000B047E17A56EF3141C01E85EBD1533C41F051B89ED7EE3141E0A3703DCE533C41C0F5285CD6EE314180EB513800543C413033333355EF3141606666E603543C41B047E17A56EF3141C01E85EBD1533C41,7301 S HARVARD AVE,GREATER GRAND CROSSING,6
20282170040000,20-28-217-004,01060000200F9101000100000001030000000100000005000000D0CCCC4C5AEF314100D7A3F03B533C4160666666DBEE31418014AE4738533C41400AD723DAEE3141E0A3703D6A533C4150B81E0559EF3141A047E1FA6D533C41D0CCCC4C5AEF314100D7A3F03B533C41,7315 S HARVARD AVE,GREATER GRAND CROSSING,6
20283040090000,20-28-304-009,01060000200F9101000100000001030000000100000005000000A0703D8AF1E9314100295C0F444D3C41703D0A5781E93141E0A370BD404D3C41D0A3703D80E9314180EB51B8684D3C4110D7A370F6E9314180EB51386C4D3C41A0703D8AF1E9314100295C0F444D3C41,7535 S PARNELL AVE,GREATER GRAND CROSSING,6
20283060040000,20-28-306-004,01060000200F9101000100000001030000000100000005000000A0703D8AEEEC3141E07A14AE2C4E3C418014AE4766EC314180C2F5A8284E3C4150B81E0565EC314180C2F5A85A4E3C41703D0A57EDEC3141E07A14AE5E4E3C41A0703D8AEEEC3141E07A14AE2C4E3C41,7511 S EGGLESTON AVE,GREATER GRAND CROSSING,6
20283080110000,20-28-308-011-0000,01060000200F9101000100000001030000000100000007000000F051B89E34E53141400AD7A3354A3C41305C8FC234E53141400AD7A3304A3C4150B81E05B7E4314140E17A942C4A3C4110AE47E1B6E4314140E17A94314A3C41703D0A57B6E4314140E17A94454A3C4140E17A1434E53141400AD7A3494A3C41F051B89E34E53141400AD7A3354A3C41,7643 S Emerald Ave,AUBURN GRESHAM,6
20283090120000,20-28-309-012-0000,01060000200F910100010000000103000000010000000700000010AE476104E63141803D0A573C4A3C41305C8F4203E63141803D0A57644A3C4180EB513881E63141C01E856B684A3C416066666682E63141C01E856B404A3C41B047E17A82E63141C01E856B3D4A3C41608FC27504E63141803D0A57394A3C4110AE476104E63141803D0A573C4A3C41,7641 S Union Ave,AUBURN GRESHAM,6
20283100050000,20-28-310-005-0000,01060000200F910100010000000103000000010000000500000040E17A144BE7314100295C0F374B3C4110AE47E149E73141E0A370BD5E4B3C41606666E6C6E73141E0A370BD624B3C41F051B81EC8E73141E051B81E3B4B3C4140E17A144BE7314100295C0F374B3C41,7615 S Lowe Ave,AUBURN GRESHAM,6
20283160070000,20-28-316-007-0000,01060000200F9101000100000001030000000100000007000000303333B38EE63141E0A370BD9A483C41C0F528DC8FE631418014AEC772483C41C0F5285C11E63141A0703D0A6F483C41D0A3703D10E6314160B81E0597483C4150B81E0510E6314160B81E059F483C41608FC2758EE6314180EB51B8A2483C41303333B38EE63141E0A370BD9A483C41,7721 S Union Ave,AUBURN GRESHAM,6
20291040350000,20-29-104-035,01060000200F9101000100000001030000000100000007000000A0999999A5D531412085EB516E573C41A099991999D53141608FC2F56D573C41D0A370BD95D53141608FC2F5E9573C41D0A3703DA2D531412085EB51EA573C41D0A3703DBBD5314160B81E05EB573C41A0999999BED5314160B81E056F573C41A0999999A5D531412085EB516E573C41,1270 W 71ST PL,WEST ENGLEWOOD,6
20291090030000,20-29-109-003,01060000200F9101000100000001030000000100000005000000305C8FC278D53141E0A3703DAD563C4110AE476175D53141403333B32A573C4110AE47618ED53141606666662B573C41305C8FC291D5314100D7A3F0AD563C41305C8FC278D53141E0A3703DAD563C41,1275 W 71ST PL,WEST ENGLEWOOD,6
20291140460000,20-29-114-046,01060000200F9101000100000001030000000100000005000000A0703D8AC4D73141A047E1FAE4543C41E07A142EC1D73141C0F5285C61553C41E07A142EDAD7314100295C0F62553C41A0703D8ADDD73141E07A14AEE5543C41A0703D8AC4D73141A047E1FAE4543C41,1216 W 72ND PL,WEST ENGLEWOOD,6
20292060020000,20-29-206-002,01060000200F9101000100000001030000000100000005000000703D0AD7A4E0314140E17A1449583C41B047E17AA1E0314100295C0FC6583C41608FC275BAE03141E0A370BDC6583C412085EBD1BDE031418014AEC749583C41703D0AD7A4E0314140E17A1449583C41,855 W 71ST ST,ENGLEWOOD,6
20292120300000,20-29-212-030,01060000200F9101000100000001030000000100000005000000C01E856B7BDE3141E07A14AE88553C41D0A370BD7ADE314180C2F5A8A1553C4150B81E05F7DE314100D7A370A5553C41303333B3F7DE3141608FC2758C553C41C01E856B7BDE3141E07A14AE88553C41,7212 S SANGAMON ST,ENGLEWOOD,6
20292120310000,20-29-212-031,01060000200F9101000100000001030000000100000005000000A09999197CDE3141E07A14AE6F553C41C01E856B7BDE3141E07A14AE88553C41303333B3F7DE3141608FC2758C553C4110AE4761F8DE3141608FC27573553C41A09999197CDE3141E07A14AE6F553C41,7214 S SANGAMON ST,ENGLEWOOD,6
20292230160000,20-29-223-016,01060000200F91010001000000010300000001000000050000002085EBD1E8E1314100295C8F10523C4190C2F528E8E1314100295C8F29523C41E07A142E60E23141A047E1FA2C523C41703D0AD760E23141A047E1FA13523C412085EBD1E8E1314100295C8F10523C41,7339 S GREEN ST,ENGLEWOOD,6
20302140440000,20-30-214-044,01060000200F910100010000000103000000010000000500000010AE4761E9CC314100000080B0533C41F0285C0FEACC314160B81E8597533C4110D7A3706DCC31418014AEC794533C41305C8FC26CCC3141E0A370BDAD533C4110AE4761E9CC314100000080B0533C41,7252 S MARSHFIELD AVE,WEST ENGLEWOOD,17
20314050070000,20-31-405-007-0000,01060000200F9101000100000001030000000100000007000000A09999991ACD3141608FC2F562383C41305C8F421BCD3141C01E85EB49383C41D0CCCC4C9FCC3141205C8FC246383C41400AD7A39ECC31418014AEC75F383C41B047E1FA9DCC31418014AEC778383C41C01E85EB19CD314100D7A3F07B383C41A09999991ACD3141608FC2F562383C41,8317 S Paulina St,AUBURN GRESHAM,21
20321050100000,20-32-105-010-0000,01060000200F9101000100000001030000000100000005000000703D0A5765D53141E07A14AEA4423C4110D7A37064D53141C0F528DCC4423C4110D7A3F0E0D5314180C2F528C8423C41703D0AD7E1D53141A047E1FAA7423C41703D0A5765D53141E07A14AEA4423C41,7925 S Ada St,AUBURN GRESHAM,21
20322100310000,20-32-210-031-0000,01060000200F910100010000000103000000010000000900000050B81E05FDDC3141608FC2757D3F3C41D0A370BDFDDC3141608FC275643F3C41608FC2F580DC314100295C0F613F3C4180EB513880DC314100295C0F7A3F3C41000000807FDC314100295C0F933F3C41400AD7237FDC314140E17A949F3F3C41C01E85EBFBDC3141A047E1FAA23F3C418014AE47FCDC3141608FC275963F3C4150B81E05FDDC3141608FC2757D3F3C41,8042 S Carpenter St,AUBURN GRESHAM,21
20324040170000,20-32-404-017-0000,01060000200F9101000100000001030000000100000005000000C0F528DCC4DE3141608FC275BE373C41400AD723C4DE3141A0999999D7373C4140E17A1433DF3141A0999999DA373C412085EBD133DF3141A047E17AC1373C41C0F528DCC4DE3141608FC275BE373C41,8347 S Morgan St,AUBURN GRESHAM,21
20324280290000,20-32-428-029-0000,01060000200F9101000100000001030000000100000005000000D0CCCCCCD0DF314160B81E05972F3C4150B81E059FDF314180C2F5A8952F3C4110AE47619BDF3141E051B89E12303C4190C2F528CDDF3141A047E1FA13303C41D0CCCCCCD0DF314160B81E05972F3C41,938 W 87th St,AUBURN GRESHAM,21
20331230160000,20-33-123-016-0000,01060000200F9101000100000001030000000100000005000000C0F5285C27E53141C0CCCCCC033B3C41B047E17A26E53141C0CCCCCC213B3C41703D0A579EE53141C0F5285C253B3C4110AE476196E53141A0999919073B3C41C0F5285C27E53141C0CCCCCC033B3C41,8233 S Emerald Ave,AUBURN GRESHAM,21
20333060150000,20-33-306-015-0000,01060000200F91010001000000010300000001000000060000008014AE475BE6314180C2F528A6373C41D0CCCC4C4DE63141C01E85EBBA373C4110D7A3F053E63141803D0A57BF373C41703D0A57B4E63141C01E85EBFF373C412085EB51C2E63141E07A142EEB373C418014AE475BE6314180C2F528A6373C41,8350 S Kerfoot Ave,AUBURN GRESHAM,21
20333100050000,20-33-310-005-0000,01060000200F910100010000000103000000010000000500000090C2F52896E5314160B81E0514363C41D0CCCC4C22E53141205C8FC2BC353C4180EB51B813E5314140E17A14D1353C4140E17A9487E53141803D0A5728363C4190C2F52896E5314160B81E0514363C41,8413 S Gilbert Ct,AUBURN GRESHAM,21
25041050170000,25-04-105-017-0000,01060000200F9101000100000001030000000100000008000000D0CCCCCC47EB314100D7A370A32D3C413033333340EB3141C0CCCC4CA32D3C41D0CCCC4C3FEB3141C01E856BC32D3C418014AEC73EEB3141A047E17AD52D3C41F0D24D6246EB3141E022DB99D52D3C41C0F528DCC3EB3141A0999999D72D3C418014AE47C5EB314100D7A370A52D3C41D0CCCCCC47EB314100D7A370A32D3C41,8736 S Normal Ave,AUBURN GRESHAM,21
25041090050000,25-04-109-005-0000,01060000200F91010001000000010300000001000000060000006066666696E5314180C2F528382C3C41703D0A5795E53141C0F5285C5D2C3C41305C8F421AE63141A047E17A5F2C3C41C0F5285C1AE63141803D0AD75B2C3C412085EB511BE631418014AE473A2C3C416066666696E5314180C2F528382C3C41,8815 S Emerald Ave,AUBURN GRESHAM,21
25062060090000,25-06-206-009-0000,01060000200F9101000100000001030000000100000007000000C01E85EBAFCE3141C0CCCC4CCC2D3C4150B81E85B0CE3141C0F5285CB82D3C4110AE476133CE3141400AD723B52D3C418014AEC732CE314140E17A14C92D3C4150B81E0532CE314100000000E22D3C4190C2F528AFCE314180EB5138E52D3C41C01E85EBAFCE3141C0CCCC4CCC2D3C41,8725 S Marshfield Ave,AUBURN GRESHAM,21
25092040100000,25-09-204-010-0000,01060000200F910100010000000103000000010000000500000010D7A3F053F43141C0CCCCCC4E1A3C4140E17A9452F431418014AEC7811A3C41D0CCCCCCCEF4314140E17A14851A3C41F051B81ED0F43141E051B81E521A3C4110D7A3F053F43141C0CCCCCC4E1A3C41,9515 S WENTWORTH AVE,ROSELAND,21
25092040300000,25-09-204-030-0000,01060000200F910100010000000103000000010000000500000010AE47E1E0F43141608FC275341A3C41A0999919E0F4314100000080521A3C41D0A3703D5CF531412085EBD1551A3C41000000005DF531418014AEC7371A3C4110AE47E1E0F43141608FC275341A3C41,9518 S LA SALLE ST,ROSELAND,21
25092090430000,25-09-209-043-0000,01060000200F9101000100000001030000000100000005000000A09999198EF0314100D7A370CB163C41D0CCCC4C8DF0314100D7A370E9163C41703D0A5709F13141E051B89EEC163C4190C2F5280AF13141E051B89ECE163C41A09999198EF0314100D7A370CB163C41,9635 S HARVARD AVE,ROSELAND,21
25092110090000,25-09-211-009-0000,01060000200F910100010000000103000000010000000500000090C2F52899F33141A0703D0A7C173C4150B81E051EF3314140E17A1479173C41C0F5285C1DF3314140E17A1492173C41F0285C8F98F3314160B81E0595173C4190C2F52899F33141A0703D0A7C173C41,9621 S YALE AVE,ROSELAND,21
25103010380000,25-10-301-038-0000,01060000200F910100010000000103000000010000000700000050B81E8518FB314120AE47E17A0E3C41A0999999FFFA3141400AD7237A0E3C418014AEC7FCFA314180EB5138F70E3C41303333B315FB3141A047E1FAF70E3C4110D7A3F01BFB314180C2F528F80E3C41305C8FC21EFB314100295C0F7B0E3C4150B81E8518FB314120AE47E17A0E3C41,34 E 100TH ST,ROSELAND,9
25103160230000,25-10-316-023-0000,01060000200F910100010000000103000000010000000500000040E17A1411FC314100295C0FDF093C41303333330EFC3141E07A142E5C0A3C41E07A142E2CFC3141A09999195D0A3C41F0285C0F2FFC3141608FC2F5DF093C4140E17A1411FC314100295C0FDF093C41,57 E. 101ST. PLACE,ROSELAND,9
25151210630000,25-15-121-063-0000,01060000200F91010001000000010300000001000000060000008014AE4725FF314100D7A3F05FFE3B418014AEC7ACFE3141E0A370BD5CFE3B4110D7A3F0ABFE3141C0F5285C79FE3B41C01E856B1DFF3141A047E17A7CFE3B41C01E856B24FF3141E07A14AE7CFE3B418014AE4725FF314100D7A3F05FFE3B41,10606 S INDIANA AVE,ROSELAND,9
25162020020000,25-16-202-002-0000,01060000200F9101000100000001030000000100000005000000E07A142E2CF531418014AEC7CB053C41E07A142E0AF53141C01E85EBCA053C4180EB51B806F53141A047E1FA48063C4180EB51B828F53141803D0AD749063C41E07A142E2CF531418014AEC7CB053C41,153 W. 103rd ST,ROSELAND,34
25162090130000,25-16-209-013-0000,01060000200F9101000100000001030000000100000005000000F051B89E0AF63141403333B3ED013C41400AD72307F631412085EBD16A023C4140E17A9424F63141A0703D8A6B023C41A099991928F63141C01E856BEE013C41F051B89E0AF63141403333B3ED013C41,131 W 104TH PL,ROSELAND,34
25162090440000,25-16-209-044-0000,01060000200F9101000100000001030000000100000005000000F0285C0F2CF6314180EB513861013C41A0703D8A28F6314100D7A370DE013C41703D0AD74DF63141C0F5285CDF013C41A0703D8A51F63141400AD72362013C41F0285C0F2CF6314180EB513861013C41,128 W 105TH,ROSELAND,34
25164040230000,25-16-404-023-0000,01060000200F910100010000000103000000010000000500000040E17A14E1F6314180EB51389DF93B4110D7A3F0DDF63141403333330DFA3B41C0F528DCFBF6314100D7A3F00DFA3B41A0703D0AFFF63141608FC2F59DF93B4140E17A14E1F6314180EB51389DF93B41,114 W 108TH ST,ROSELAND,34
25164050030000,25-16-405-003-0000,01060000200F91010001000000010300000001000000070000008014AEC713F83141606666667DFB3B41A0703D8A0DF83141E0A3703D7DFB3B4150B81E85F4F73141A09999997CFB3B41608FC2F5F0F73141A0703D8AF9FB3B41B047E1FA09F83141E07A142EFAFB3B4180EB513810F83141803D0A57FAFB3B418014AEC713F83141606666667DFB3B41,51 W. 107TH ST.,ROSELAND,34
25164100050000,25-16-410-005-0000,01060000200F91010001000000010300000001000000070000006066666666F83141C0CCCC4CE8F83B41C01E856B57F83141C01E85EBE7F83B41C0F528DC53F8314120AE476164F93B41703D0AD762F83141205C8FC264F93B41C0F528DC71F83141400AD72365F93B41608FC27575F83141E07A14AEE8F83B416066666666F83141C0CCCC4CE8F83B41,43 W 108TH ST,ROSELAND,34
25164160070000,25-16-416-007-0000,01060000200F9101000100000001030000000100000005000000608FC2755BF3314160B81E0530F63B41A099991958F3314140E17A94ACF63B41F0285C0F71F33141E07A142EADF63B4110D7A37074F33141E051B89E30F63B41608FC2755BF3314160B81E0530F63B41,243 W 109TH ST,ROSELAND,34
25164240180000,25-16-424-018-0000,01060000200F9101000100000001030000000100000005000000A0999919B0F43141E051B89E9FF33B41303333B3ACF4314180EB51381CF43B4190C2F5A8C5F43141C0CCCCCC1CF43B41F0285C0FC9F4314180EB5138A0F33B41A0999919B0F43141E051B89E9FF33B41,209 W 110TH ST,ROSELAND,34
25164240190000,25-16-424-019-0000,01060000200F9101000100000001030000000100000005000000F0285C0FC9F4314180EB5138A0F33B4190C2F5A8C5F43141C0CCCCCC1CF43B41400AD7A3DEF43141606666661DF43B41A0703D0AE2F43141C0CCCCCCA0F33B41F0285C0FC9F4314180EB5138A0F33B41,207 W 110TH ST,ROSELAND,34
25164240200000,25-16-424-020-0000,01060000200F9101000100000001030000000100000005000000A0703D0AE2F43141C0CCCCCCA0F33B41400AD7A3DEF43141606666661DF43B41F051B89EF7F43141A047E1FA1DF43B4100000000FBF4314160666666A1F33B41A0703D0AE2F43141C0CCCCCCA0F33B41,205 W 110TH ST,ROSELAND,34
25164240210000,25-16-424-021-0000,01060000200F9101000100000001030000000100000007000000608FC2F511F5314100D7A3F0A1F33B4100000000FBF4314160666666A1F33B41F051B89EF7F43141A047E1FA1DF43B4140E17A940EF5314160B81E851EF43B41400AD7A322F53141000000001FF43B41A0703D0A26F53141C01E856BA2F33B41608FC2F511F5314100D7A3F0A1F33B41,120 W 110TH ST,ROSELAND,34
25164260290000,25-16-426-029-0000,01060000200F9101000100000001030000000100000005000000D0A370BDBCF9314180C2F5A831F33B41303333B3A3F9314100295C0F31F33B41A0999919A0F9314160B81E05AEF33B41A0703D0AB9F93141E051B89EAEF33B41D0A370BDBCF9314180C2F5A831F33B41,16 W. 110th Pl.,ROSELAND,34
25164270110000,25-16-427-011-0000,01060000200F91010001000000010300000001000000070000008014AEC7D4F13141C0CCCCCC45F23B41F0285C0FC4F131416066666645F23B4150B81E85C0F1314140E17A14BFF23B4130333333D1F13141A047E17ABFF23B41C01E85EBE1F13141C0F528DCBFF23B41608FC275E5F131414033333346F23B418014AEC7D4F13141C0CCCCCC45F23B41,321 W 110TH PL,ROSELAND,34
25164280100000,25-16-428-010-0000,01060000200F9101000100000001030000000100000007000000305C8F42D8F33141A099991952F23B418014AEC7BFF331410000008051F23B41C0F5285CBCF33141400AD723CBF23B41703D0AD7D4F3314180EB51B8CBF23B41A0999919E1F3314160B81E05CCF23B4150B81E85E4F331416066666652F23B41305C8F42D8F33141A099991952F23B41,235 W 110TH PL,ROSELAND,34
25164300140000,25-16-430-014-0000,01060000200F9101000100000001030000000100000009000000C0F528DC8FF9314100295C8F68F23B41F0285C8F6FF93141C0CCCCCC67F23B4150B81E056AF9314180C2F5A867F23B418014AEC769F93141C09DEFA76FF23B41C0F5285C66F93141E051B89EEDF23B4140E17A1473F93141C01E85EBEDF23B41303333338CF9314100000080EEF23B41F051B89E8FF9314100295C8F70F23B41C0F528DC8FF9314100295C8F68F23B41,21 WEST 110TH PLACE,ROSELAND,34
25211210380000,25-21-121-038-0000,01060000200F910100010000000103000000010000000D000000305C8F42A5EC3141A0703D0A77EB3B41608FC275A4EC3141A0703D0A90EB3B41E07A14AEA3EC314100295C0FA9EB3B4110AE47E1A2EC3141A0703D0AC2EB3B41B047E17AA2EC314100295C8FCEEB3B41A09999191EED3141A0703D8AD1EB3B41000000801EED314160B81E05C5EB3B412085EB511FED3141A0703D0AACEB3B41400AD72320ED314160B81E0593EB3B4110D7A3F020ED314160B81E057AEB3B41A099991921ED314100295C0F75EB3B41C01E856BA5EC314100295C0F72EB3B41305C8F42A5EC3141A0703D0A77EB3B41,11313 S PARNELL AVE,ROSELAND,34
25212050110000,25-21-205-011-0000,01060000200F9101000100000001030000000100000005000000D0CCCC4C2CF43141C0F5285CBAEF3B41703D0A5728F43141E051B89E36F03B41C01E856B41F4314180EB513837F03B4110AE476145F43141608FC2F5BAEF3B41D0CCCC4C2CF43141C0F5285CBAEF3B41,227 WEST 111TH PLACE,ROSELAND,34
25212190210000,25-21-219-021-0000,01060000200F9101000100000001030000000100000005000000D0CCCC4C5DF53141C0F528DC12EC3B41703D0AD7E1F43141803D0AD70FEC3B41F0285C0FE1F43141803D0AD728EC3B4150B81E855CF53141C0F528DC2BEC3B41D0CCCC4C5DF53141C0F528DC12EC3B41,11306 S WENTWORTH AVE,ROSELAND,34
25212200230000,25-21-220-023-0000,01060000200F910100010000000103000000010000000500000030333333D1F63141E051B89E5CEB3B412085EB51CDF6314180EB51B8D8EB3B412085EB51E6F631412085EB51D9EB3B4130333333EAF6314180EB51385DEB3B4130333333D1F63141E051B89E5CEB3B41,118 W. 113TH PLACE,ROSELAND,34
25223090150000,25-22-309-015-0000,01060000200F9101000100000001030000000100000007000000608FC2F519FD314180C2F528EBE13B41C0F5285C1AFD314180C2F5A8DEE13B41C01E856B9DFC3141A047E17ADBE13B4150B81E059DFC3141A047E1FAE7E13B4180EB51389CFC3141608FC2F500E23B4190C2F52819FD3141400AD72304E23B41608FC2F519FD314180C2F528EBE13B41,11704 S MICHIGAN,WEST PULLMAN,9
